r_def,cve_ent,con,upm,n_pro_viv,v_sel,n_hog,h_mud,n_ren,c_res,sex,eda,n_hij,e_con,ur,zona,pos_ocu,seg_soc,rama_est1,ambito2,tue1,pre_asa,niv_ins,anios_esc,hrsocup,ingocup,imssissste,emp_ppal,p6c,p6d
0,21,40127,2106546,8,51,1,0,1,1,1,31, ,6,1,2,1,1,2,5,1,1,4,17,46,10750,1,2, ,1
0,21,40136,2107449,51,53,1,0,1,1,1,43, ,1,1,2,1,2,2,2,3,2,3,9,52,15050,4,1, ,6
0,21,40139,2107712,41,53,1,0,1,1,1,51, ,1,1,2,1,1,2,5,1,2,2,6,48,8170,1,2, ,1
0,21,40141,2107876,20,51,1,0,1,1,2,43,2,3,1,2,1,2,3,3,3,2,3,9,60,7740,4,1, ,6
0,21,40150,2114173,38,52,1,0,2,1,2,33,3,5,1,2,1,1,2,5,1,1,3,9,47,10950,1,2, ,1
0,21,40155,2109283,37,52,1,0,2,1,2,49,3,1,1,2,1,2,3,8,3,2,3,9,16,3440,4,1, ,6
0,21,40182,2109004,212,55,1,0,1,1,1,53, ,5,1,2,2,2,2,3,1,0,3,9,45,12900,4,2, ,6
0,21,40188,2110127,119,55,1,0,2,1,2,31,2,5,1,2,1,2,3,4,2,2,4,17,40,15000,4,1, ,6
0,21,40194,2107143,104,78,1,0,3,1,1,38, ,6,1,2,3,2,3,2,3,0,4,17,18,6450,4,1, ,6
0,21,40198,2105215,18,51,1,0,3,1,1,26, ,6,1,2,1,2,3,3,1,2,4,16,35,4300,4,1, ,6
0,21,40200,2105430,140,54,1,0,1,1,1,55, ,5,1,2,1,1,2,4,1,1,3,9,54,9073,1,2, ,1
0,21,40200,2105430,140,54,1,0,4,1,2,22,0,6,1,2,1,2,3,4,2,1,4,15,0,3870,4,1, ,6
0,21,40203,2105848,98,53,1,0,1,1,1,54, ,5,1,2,1,2,3,5,1,1,3,9,72,13600,4,1, ,6
0,21,40219,2109952,252,79,1,1,3,1,1,20, ,6,1,2,1,2,2,2,3,2,4,12,51,7740,4,1, ,6
0,21,40221,2100648,94,51,2,0,2,1,1,36, ,1,1,2,3,2,2,2,3,0,3,9,19,6450,4,1, ,6
0,21,40233,2107545,62,53,1,0,1,1,1,38, ,1,1,2,1,2,2,2,3,2,3,9,46,10750,4,1, ,6
0,21,40241,2105705,47,52,1,0,1,1,2,51,2,3,1,2,1,2,3,5,1,2,4,13,48,7740,4,1, ,6
0,21,40242,2108662,95,4,1,0,2,1,2,54,5,5,1,2,3,2,3,2,3,0,3,9,40,4300,4,1, ,6
0,21,40248,2101465,31,4,1,0,2,1,2,22,0,6,1,2,1,2,3,3,1,1,4,14,32,8600,4,1, ,6
0,21,40248,2101465,265,5,1,0,1,1,1,52, ,5,1,2,3,2,2,2,3,0,2,6,36,6450,4,1, ,6
0,21,40251,2101971,145,4,1,0,1,1,2,58,5,5,1,2,1,2,3,8,3,2,2,6,42,7224,4,1, ,6
0,21,40257,2108692,12,3,1,0,1,1,2,45,4,3,1,2,2,2,3,3,1,0,3,9,72,15050,4,2, ,6
0,21,40265,2105679,19,1,1,0,1,1,2,31,2,2,1,2,3,2,3,2,1,0,4,12,31,10750,4,2, ,6
0,21,40273,2106217,3,2,1,0,1,1,2,65,1,6,1,2,1,1,2,4,1,1,3,12,45,10000,1,2, ,1
0,21,40280,2107239,81,4,1,0,2,1,1,36, ,6,1,2,1,1,3,5,1,1,4,17,40,10000,1,2, ,1
0,21,40286,2107850,20,1,1,0,1,1,2,47,2,1,1,2,1,2,3,8,3,2,3,9,54,7740,4,1, ,6
0,21,40288,2108046,26,3,1,0,3,1,2,36,0,6,1,2,3,2,3,2,3,0,4,18,12,4300,4,1, ,6
0,21,40290,2108472,105,3,1,0,2,1,2,29,1,6,1,2,1,2,3,4,2,2,4,17,24,5600,4,1, ,6
0,21,40292,2108614,97,3,1,0,2,1,2,59,2,5,1,2,1,2,3,3,1,1,3,12,40,5590,4,1, ,6
0,21,40292,2108614,97,3,1,0,3,1,1,32, ,6,1,2,1,1,3,4,1,1,4,15,48,7600,1,2, ,1
0,21,40334,2105365,71,4,1,0,1,1,1,51, ,5,1,2,3,2,3,2,3,0,1,2,70,7525,4,1, ,6
0,21,40334,2105365,90,5,1,0,10,1,1,19, ,1,1,2,3,2,3,2,3,0,3,9,70,6020,4,1, ,6
0,21,40342,2105221,4,1,1,0,2,1,2,62,1,6,1,2,3,2,3,3,1,0,3,12,44,3010,4,2, ,6
0,21,40360,2108523,32,2,1,0,1,1,1,55, ,5,1,2,1,1,2,5,1,1,3,9,48,10750,1,2, ,1
0,21,40360,2108523,32,2,1,0,4,1,2,21,0,6,1,2,1,2,3,4,2,2,4,15,25,4000,4,1, ,6
0,21,40363,2105316,103,55,1,0,2,1,1,42, ,1,1,2,2,2,2,2,3,0,2,6,55,10750,4,1, ,6
0,21,40368,2106198,35,54,1,0,4,1,2,17,0,6,1,2,1,2,3,3,3,1,3,10,22,1720,4,1, ,6
0,21,40368,2106198,46,55,1,0,3,1,1,22, ,6,1,2,1,2,2,2,3,2,3,9,55,10750,4,1, ,6
0,21,40369,2104969,15,52,1,0,1,1,1,37, ,5,1,2,1,1,2,6,1,1,3,9,0,7740,1,2, ,1
0,21,40370,2105116,20,51,1,0,1,1,2,33,2,5,1,2,1,2,3,7,2,1,4,18,0,3000,4,1, ,6
0,21,40370,2105116,40,53,1,0,1,1,1,31, ,1,1,2,3,2,3,3,3,0,4,14,70,7000,4,1, ,6
0,21,40373,2105427,6,51,1,0,3,1,1,19, ,6,1,2,1,2,2,2,3,2,4,12,55,7740,4,1, ,6
0,21,40376,2105838,143,52,1,0,1,1,1,34, ,5,1,2,1,1,2,3,1,1,4,12,45,12900,1,2, ,1
0,21,40378,2105898,12,54,1,0,1,1,1,42, ,1,1,2,1,1,3,4,2,1,4,16,45,14400,2,2, ,4
0,21,40382,2106826,16,52,1,0,2,1,2,45,1,6,1,2,1,2,3,3,1,2,4,12,45,7740,4,1, ,6
0,21,40385,2107854,21,53,2,0,2,1,2,24,0,6,1,2,1,2,3,4,1,2,4,12,32,6000,4,1, ,6
0,21,40385,2107854,30,54,1,0,4,1,2,24,0,6,1,2,1,1,3,4,1,2,4,17,36,6000,1,2, ,1
0,21,40389,2108455,6,53,1,0,1,1,2,49,4,2,1,2,1,2,3,8,3,1,3,9,50,7740,4,1, ,6
0,21,40401,2108967,58,52,1,0,3,1,1,39, ,5,1,2,1,2,1,0,1,2,2,6,32,5160,4,1, ,6
0,21,40402,2109052,105,54,1,0,3,1,2,27,1,5,1,2,1,2,3,8,3,2,4,12,18,3225,4,1, ,6
0,21,40405,2104090,2,51,1,0,1,1,1,51, ,1,1,2,1,2,2,2,3,1,2,6,32,5160,4,1, ,6
0,21,40411,2105084,128,52,1,0,1,1,1,58, ,1,1,2,1,2,3,5,1,1,2,6,60,8600,4,1, ,6
0,21,40411,2105084,54,79,1,0,2,1,1,20, ,6,1,2,1,1,3,5,1,2,4,12,48,3000,1,2, ,1
0,21,40417,2105982,7,51,1,0,1,1,1,64, ,5,1,2,1,2,3,8,3,2,2,6,40,7740,4,1, ,6
0,21,40424,2106747,57,55,1,0,2,1,1,29, ,6,1,2,3,2,2,2,3,0,4,15,31,11180,4,1, ,6
0,21,40443,2110055,48,55,1,0,2,1,1,28, ,6,1,2,1,1,3,5,1,2,4,17,46,13800,1,2, ,1
0,21,40444,2110097,13,51,1,0,1,1,1,29, ,5,1,2,1,2,3,5,1,2,4,14,40,20000,4,1, ,6
0,21,40466,2107479,2,51,1,0,1,1,2,37,2,5,1,2,3,2,3,2,3,0,4,12,84,21500,4,1, ,6
0,21,40504,2108007,46,2,1,0,1,1,2,52,1,6,1,2,1,1,2,5,1,1,3,9,40,16000,1,2, ,1
0,21,40511,2109990,1,1,1,0,1,1,1,42, ,2,1,2,2,2,3,3,1,0,4,17,21,8000,4,2, ,6
0,21,40515,2100807,119,5,1,0,1,1,1,50, ,4,1,2,1,1,2,5,1,1,3,9,43,8600,1,2, ,1
0,21,40516,2101480,47,4,1,0,2,1,2,29,2,5,1,2,3,2,3,2,3,0,4,12,5,3000,4,1, ,6
0,21,40516,2101480,19,5,1,0,1,1,1,40, ,5,1,2,2,2,2,2,3,0,3,9,48,17200,4,1, ,6
0,21,40523,2101516,78,5,1,0,1,1,2,34,2,1,1,2,3,2,2,2,3,0,2,6,36,3870,4,1, ,6
0,21,40524,2106002,83,3,1,0,2,1,1,47, ,3,1,2,1,2,2,2,3,2,2,6,53,8600,4,1, ,6
0,21,40525,2109166,61,1,1,0,4,1,1,28, ,6,1,2,1,2,2,2,3,2,2,6,39,6020,4,1, ,6
0,21,40543,2106748,36,2,1,0,1,1,1,50, ,5,1,2,3,2,3,3,3,0,3,9,48,8600,4,1, ,6
0,21,40548,2107198,30,5,1,0,3,1,1,32, ,6,1,2,1,1,3,5,1,1,4,15,47,8600,1,2, ,1
0,21,40572,2104920,36,1,1,0,1,1,2,73,1,6,1,2,1,1,3,5,2,1,4,19,0,13000,2,2, ,3
0,21,40574,2105564,108,4,1,0,1,1,1,26, ,6,1,2,3,2,3,3,3,0,4,16,36,10000,4,1, ,6
0,21,40591,2110142,13,5,1,0,1,1,2,60,1,2,1,2,1,1,3,4,1,1,3,9,48,9030,1,2, ,1
0,21,40592,2114134,114,4,1,0,1,1,1,57, ,5,1,2,1,1,3,4,1,1,4,12,48,12900,1,2, ,1
0,21,40595,2101736,82,3,1,0,2,1,2,42,1,6,1,2,3,2,3,2,1,0,4,16,33,15000,4,2, ,6
0,21,40599,2101722,130,2,1,0,1,1,1,49, ,1,1,2,1,1,2,5,1,1,3,9,40,12900,1,2, ,1
0,21,40600,2101531,33,1,1,0,2,1,2,43,0,5,1,2,1,1,2,4,1,1,4,16,40,20000,1,2, ,1
0,11,40005,1111308,3,1,1,0,2,1,1,22, ,6,1,2,1,2,2,0,1,1,3,9,56,8600,4,1, ,6
0,11,40005,1111308,31,2,1,0,3,1,1,16, ,6,1,2,1,2,2,3,1,2,3,10,40,6450,4,1, ,6
0,11,40005,1111308,93,4,1,0,5,1,1,21, ,1,1,2,1,2,2,0,1,1,3,9,45,8600,4,1, ,6
0,11,40008,1105596,56,3,1,0,1,1,1,52, ,5,1,2,1,1,3,4,1,1,3,9,42,8800,1,2, ,1
0,11,40008,1105596,56,3,1,0,4,1,2,25,0,6,1,2,1,2,2,5,1,1,3,9,45,6880,4,1, ,6
0,11,40020,1106342,121,4,1,0,1,1,2,68,11,4,1,2,1,2,3,4,1,2,1,1,13,2150,4,1, ,6
0,11,40020,1106342,121,4,1,0,2,1,2,27,0,6,1,2,1,2,2,4,1,1,4,16,45,10000,4,1, ,6
0,11,40022,1106465,1,1,2,0,2,1,2,45,1,1,1,2,1,2,3,8,3,1,3,9,21,5160,4,1, ,6
0,11,40033,1107335,38,3,1,0,3,3,1,19, ,6,1,2,1,2,2,3,3,2,3,9,44,6450,4,1, ,6
0,11,40035,1107734,14,1,1,0,8,3,2,46,1,5,1,2,1,1,2,4,1,1,2,6,57,7740,1,2, ,1
0,11,40035,1107734,62,3,1,1,2,1,2,30,0,1,1,2,1,2,2,5,1,1,3,9,45,12900,4,1, ,6
0,11,40039,1107979,37,4,1,0,3,1,1,41, ,6,1,2,1,1,2,5,1,1,3,9,40,12900,1,2, ,1
0,11,40042,1108107,18,4,1,0,2,1,2,37,4,5,1,2,1,1,2,6,1,1,3,9,24,12900,1,2, ,1
0,11,40055,1108756,77,3,1,0,1,1,1,73, ,5,1,2,1,2,3,8,3,1,3,9,15,2150,4,1, ,6
0,11,40062,1111277,172,5,1,0,1,1,2,38,2,5,1,2,1,2,2,4,3,1,1,3,49,8600,4,1, ,6
0,11,40070,1107484,44,2,1,0,2,1,1,17, ,6,1,2,1,2,3,3,1,1,2,8,54,7740,4,1, ,6
0,11,40071,1107482,154,5,1,0,1,1,1,44, ,5,1,2,1,2,2,3,3,2,3,9,30,12900,4,1, ,6
0,11,40072,1105523,25,4,1,0,1,1,1,49, ,5,1,2,3,2,3,2,3,0,3,9,33,8600,4,1, ,6
0,11,40073,1106069,105,1,1,0,3,1,1,22, ,6,1,2,1,2,3,4,1,2,3,9,90,12040,4,1, ,6
0,11,40081,1106713,95,1,1,0,5,1,1,16, ,6,1,2,1,2,2,2,3,2,2,6,0,8600,4,1, ,6
0,11,40089,1107730,99,3,1,0,1,1,2,51,0,6,1,2,1,2,2,2,3,1,2,6,0,2150,4,1, ,6
0,11,40090,1107871,35,5,1,0,2,1,2,37,1,5,1,2,1,1,3,0,1,1,4,16,40,14000,1,2, ,1
0,11,40095,1108765,79,3,1,0,1,1,1,71, ,5,1,2,3,2,3,2,3,0,2,7,0,4300,4,1, ,6
0,11,40100,1111253,57,4,1,0,2,1,2,55,3,5,1,2,3,2,3,3,1,0,2,8,48,10750,4,2, ,6
0,11,40100,1111253,57,4,1,0,3,1,1,31, ,6,1,2,2,2,3,2,3,0,4,12,15,14000,4,1, ,6
0,11,40116,1108771,26,5,1,0,3,1,1,17, ,6,1,2,1,2,3,3,1,1,3,11,36,6880,4,1, ,6
0,11,40117,1108854,58,5,1,0,1,1,1,42, ,5,1,2,1,1,2,5,1,1,4,16,45,21500,1,2, ,1
0,11,40130,1109108,16,1,1,0,2,1,1,26, ,6,1,2,1,1,3,5,1,1,4,16,47,15910,1,2, ,1
0,11,40130,1109108,4,1,1,0,4,1,2,22,0,6,1,2,1,1,3,5,1,1,4,12,46,8600,1,2, ,1
0,11,40134,1105609,106,4,1,0,3,1,1,36, ,6,1,2,1,1,3,4,1,1,3,9,48,7740,1,2, ,1
0,11,40134,1105609,106,4,1,0,4,1,1,19, ,6,1,2,1,1,3,5,1,1,3,9,48,7310,1,2, ,1
0,11,40155,1108141,130,5,1,0,1,1,2,46,2,2,1,2,1,1,2,6,1,1,3,9,45,8170,1,2, ,1
0,11,40157,1109738,30,5,1,0,4,1,2,29,0,6,1,2,1,2,2,4,1,1,4,13,47,8600,4,1, ,6
0,11,40157,1109738,30,5,1,0,5,1,1,21, ,6,1,2,3,2,3,2,3,0,4,15,4,860,4,1, ,6
0,11,40164,1105877,92,4,1,0,3,1,1,14, ,6,1,2,1,2,3,4,3,1,2,8,14,3010,4,1, ,6
0,11,40173,1106383,82,4,1,0,2,1,2,33,2,5,1,2,1,2,3,4,3,2,3,9,2,8600,4,1, ,6
0,11,40177,1106714,11,1,1,0,3,1,2,19,0,6,1,2,1,1,3,5,1,1,4,12,48,7740,1,2, ,1
0,11,40180,1106947,19,4,1,0,4,1,2,25,0,6,1,2,3,2,3,2,3,0,2,6,66,6450,4,1, ,6
0,11,40187,1107728,118,5,1,0,3,1,2,43,3,3,1,2,3,2,3,2,3,0,3,9,72,5160,4,1, ,6
0,11,40190,1107908,42,2,1,0,1,1,1,34, ,6,1,2,3,2,3,2,3,0,4,15,48,8600,4,1, ,6
0,11,40193,1108065,109,2,1,0,1,1,1,59, ,5,1,2,1,2,2,3,1,1,2,8,6,8600,4,1, ,6
0,11,40205,1108638,29,4,1,0,2,1,2,48,2,5,1,2,3,2,3,2,3,0,4,12,48,8600,4,1, ,6
0,11,40219,1108003,69,5,1,0,1,1,2,54,5,4,1,2,3,2,2,2,3,0,3,11,30,1720,4,1, ,6
0,11,40236,1107081,27,5,1,0,1,1,1,30, ,5,1,2,1,1,3,3,1,1,4,12,60,10750,1,2, ,1
0,11,40245,1106711,61,2,1,0,3,1,1,31, ,6,1,2,1,1,3,0,1,1,4,16,40,12000,1,2, ,1
0,11,40249,1106974,108,3,1,0,3,1,2,34,0,6,1,2,1,1,3,3,1,1,3,9,48,8600,1,2, ,1
0,11,40249,1106974,55,5,1,0,2,1,2,57,3,5,1,2,1,1,3,4,1,1,2,6,40,9000,1,2, ,1
0,11,40253,1107305,73,4,1,0,2,1,2,45,3,5,1,2,1,1,3,4,1,1,3,11,48,8200,1,2, ,1
0,11,40254,1107433,91,2,1,0,3,1,2,18,0,6,1,2,1,1,2,5,1,1,3,9,45,9460,1,2, ,1
0,11,40257,1107853,35,3,1,0,1,1,1,46, ,5,1,2,3,2,3,3,3,0,4,12,25,25000,4,1, ,6
0,11,40258,1107904,27,3,1,0,1,1,2,47,2,1,1,2,2,2,2,3,1,0,3,9,84,21500,4,2, ,6
0,11,40258,1107904,27,3,1,0,2,1,1,26, ,1,1,2,1,2,2,3,1,1,3,9,60,17200,4,1, ,6
0,11,40269,1108418,39,2,1,0,1,1,1,36, ,5,1,2,1,1,3,5,1,1,4,12,50,17200,1,2, ,1
0,11,40270,1108482,14,3,1,0,2,1,1,33, ,5,1,2,1,1,2,3,1,1,3,9,50,12040,1,2, ,1
0,11,40271,1108546,14,3,1,1,2,1,2,52,1,5,1,2,1,1,2,5,1,1,4,12,49,10750,1,2, ,1
0,11,40273,1108586,140,1,1,0,2,1,2,31,4,5,1,2,3,2,3,2,3,0,3,10,42,6450,4,1, ,6
0,11,40273,1108586,34,5,1,0,3,1,2,21,0,6,1,2,1,1,3,4,1,1,4,12,40,11180,1,2, ,1
0,11,40278,1108954,81,4,1,0,3,1,2,23,0,6,1,2,1,1,3,7,2,1,4,12,30,6000,1,2, ,1
0,11,40282,1111271,3,3,1,0,1,1,1,40, ,5,1,2,1,1,2,0,1,1,3,9,55,12900,1,2, ,1
0,11,40290,1108284,7,4,1,0,1,1,2,34,1,2,1,2,1,1,3,3,1,1,3,11,52,9030,1,2, ,1
0,11,40292,1106547,6,5,1,0,7,1,2,28,2,6,1,2,1,2,3,8,3,2,3,9,45,8600,4,1, ,6
0,11,40293,1107538,130,4,1,0,1,1,1,65, ,5,1,2,3,2,3,3,3,0,2,6,42,10750,4,1, ,6
0,11,40307,1107508,121,1,1,0,2,1,1,39, ,5,1,2,1,2,2,3,3,2,3,9,51,8600,4,1, ,6
0,11,40334,1107617,119,2,1,0,1,1,2,45,2,2,1,2,1,1,3,5,1,1,4,12,60,8000,1,2, ,1
0,11,40334,1107617,119,2,1,0,3,1,1,21, ,6,1,2,3,2,3,2,3,0,3,10,42,18060,4,1, ,6
0,11,40345,1109808,22,52,1,0,4,1,1,28, ,5,1,2,1,1,2,5,1,1,3,9,72,15050,1,2, ,1
0,11,40350,1105706,73,54,1,0,3,1,2,30,1,5,1,2,3,2,3,2,3,0,3,9,25,2365,4,1, ,6
0,11,40350,1105706,129,55,1,0,2,1,1,27, ,6,1,2,1,1,3,4,1,1,2,6,50,12040,3,2, ,5
0,11,40351,1105821,105,54,1,1,2,1,1,46, ,5,1,2,1,1,2,5,1,1,3,9,50,19350,1,2, ,1
0,11,40363,1106470,107,53,1,0,3,1,1,34, ,6,1,2,1,1,3,4,1,1,3,9,48,13760,1,2, ,1
0,11,40366,1106762,56,51,1,0,1,1,1,48, ,5,1,2,3,2,3,2,3,0,3,9,70,4300,4,1, ,6
0,11,40366,1106762,21,53,1,0,6,1,1,34, ,5,1,2,1,1,3,5,1,1,3,9,40,10320,1,2, ,1
0,11,40366,1106762,21,53,1,0,7,1,1,16, ,6,1,2,1,2,2,3,1,1,2,6,32,6450,4,1, ,6
0,11,40367,1106823,205,51,1,0,2,1,2,36,1,5,1,2,1,1,3,5,2,1,4,17,24,10000,1,2, ,1
0,11,40373,1107303,80,54,1,0,1,1,1,41, ,5,1,2,1,2,2,3,3,2,2,6,46,10750,4,1, ,6
0,11,40383,1108111,126,55,1,0,1,1,1,54, ,5,1,2,3,2,2,2,3,0,3,9,45,12000,4,1, ,6
0,11,40387,1108274,45,51,1,1,1,1,2,40,1,3,1,2,3,2,3,2,3,0,4,12,25,8600,4,1, ,6
0,11,40387,1108274,12,52,2,0,2,1,1,28, ,1,1,2,1,2,2,3,1,1,4,12,0,8600,4,1, ,6
0,11,40387,1108274,123,53,1,0,1,1,1,38, ,5,1,2,1,1,2,6,1,1,3,9,32,10750,1,2, ,1
0,11,40388,1108368,82,53,1,0,5,3,1,22, ,5,1,2,1,2,2,2,3,2,3,9,25,9890,4,1, ,6
0,11,40404,1111327,8,51,1,0,2,1,2,53,0,6,1,2,1,1,2,6,1,1,2,6,55,9460,1,2, ,1
0,11,40413,1111337,117,51,1,0,4,1,2,16,0,6,1,2,1,2,2,2,3,1,2,6,11,3010,4,1, ,6
0,11,40433,1108144,89,53,1,0,1,1,1,34, ,5,1,2,1,1,3,4,1,1,3,9,80,12900,1,2, ,1
0,11,40433,1108144,30,54,1,0,2,1,1,29, ,2,1,2,1,2,2,3,3,2,2,6,25,3612,4,1, ,6
0,11,40449,1106665,5,78,1,0,1,1,1,53, ,5,1,2,1,2,2,3,1,2,3,9,46,6450,4,1, ,6
0,11,40465,1107534,64,3,1,0,1,1,1,27, ,1,1,2,3,2,2,2,3,0,1,4,54,12900,4,1, ,6
0,11,40465,1107534,103,4,1,0,1,1,1,49, ,5,1,2,2,2,2,2,3,0,3,9,24,7740,4,1, ,6
0,11,40469,1105723,12,5,1,0,1,1,1,41, ,1,1,2,2,2,2,3,3,0,2,6,60,8600,4,1, ,6
0,11,40476,1106105,56,3,1,0,1,1,1,31, ,1,1,2,1,2,2,2,3,2,3,9,50,8600,4,1, ,6
0,11,40476,1106105,84,4,1,0,1,1,1,29, ,1,1,2,1,1,2,6,1,1,3,9,0,10750,1,2, ,1
0,11,40479,1106326,75,1,1,0,1,1,2,38,2,2,1,2,1,2,3,8,3,2,3,9,40,8600,4,1, ,6
0,11,40482,1109723,110,51,1,0,4,1,1,20, ,1,1,2,1,1,3,5,1,1,2,7,55,9890,1,2, ,1
0,11,40484,1105635,79,52,1,0,1,1,2,58,8,4,1,2,1,2,3,8,3,2,3,9,25,7310,4,1, ,6
0,11,40484,1105635,36,53,1,0,4,1,2,33,3,1,1,2,1,2,2,2,3,2,3,9,36,5160,4,1, ,6
0,11,40484,1105635,36,53,1,0,6,1,2,32,1,6,1,2,1,2,2,2,3,2,2,6,60,3440,4,1, ,6
0,11,40495,1106212,69,55,1,0,1,1,1,43, ,5,1,2,1,1,2,0,1,1,3,9,50,10750,1,2, ,1
0,11,40499,1106403,92,51,1,0,3,1,2,26,0,6,1,2,1,1,3,4,1,1,4,16,40,9000,1,2, ,1
0,11,40499,1106403,92,51,1,0,4,1,2,24,0,6,1,2,1,1,2,4,1,1,4,16,40,12900,1,2, ,1
0,11,40499,1106403,92,51,1,0,5,1,2,21,0,6,1,2,1,2,3,5,2,2,4,15,22,6450,4,1, ,6
0,11,40501,1106497,35,55,1,0,3,1,1,40, ,5,1,2,3,2,3,2,3,0,3,12,60,20640,4,1, ,6
0,11,40513,1107738,44,55,1,0,2,1,1,43, ,6,1,2,2,2,3,3,3,0,3,9,5,10320,4,1, ,6
0,11,40521,1108150,13,55,1,0,1,1,1,32, ,5,1,2,1,1,2,0,1,1,2,6,50,12040,1,2, ,1
0,11,40526,1108410,107,51,1,0,2,1,2,21,1,6,1,2,1,1,2,5,1,1,4,12,16,10320,1,2, ,1
0,11,40530,1108577,52,52,1,0,1,1,1,65, ,3,1,2,3,2,3,2,3,0,1,0,0,8600,4,1, ,6
0,11,40534,1108888,61,54,1,0,2,1,2,31,2,5,1,2,1,2,2,2,3,2,2,6,60,6450,4,1, ,6
0,11,40543,1109722,107,55,1,0,2,1,2,48,2,5,1,2,1,2,3,3,1,1,2,6,56,4300,4,1, ,6
0,11,40552,1105616,171,53,1,0,1,1,1,43, ,5,1,2,1,1,2,4,1,1,4,16,50,15050,1,2, ,1
0,5,40002,507180,193,1,1,0,1,1,1,23, ,1,1,2,1,1,2,6,1,1,4,12,48,9890,1,2, ,1
0,5,40009,501258,92,5,1,0,2,1,2,57,3,5,1,2,1,1,3,5,2,1,4,12,30,11000,2,2, ,3
0,5,40013,505780,105,4,1,0,2,1,1,37, ,5,1,2,1,1,2,6,1,1,4,17,40,21500,1,2, ,1
0,5,40017,506018,158,5,1,0,1,1,1,25, ,1,1,2,1,2,2,3,1,2,3,9,54,10750,4,1, ,6
0,5,40021,506336,118,5,1,0,2,1,2,34,0,5,1,2,1,1,2,6,1,1,3,9,36,12470,1,2, ,1
0,5,40021,506336,118,5,1,0,1,1,1,36, ,5,1,2,1,2,2,4,1,2,3,9,48,15480,4,1, ,6
0,5,40038,501213,97,1,1,0,1,1,2,46,3,2,1,2,1,1,2,6,1,1,3,9,40,10535,1,2, ,1
0,5,40040,505818,172,3,1,0,1,1,1,48, ,3,1,2,1,1,3,4,2,1,4,17,19,12000,2,2, ,3
0,5,40045,506228,119,3,1,0,1,1,2,30,0,1,1,2,1,3,3,3,1,1,4,16,18,10000,5,1, ,9
0,5,40049,506479,33,1,1,0,1,1,1,29, ,1,1,2,1,1,2,6,1,1,4,17,45,15050,1,2, ,1
0,5,40057,507415,52,3,1,0,2,1,2,50,2,5,1,2,1,1,3,4,2,1,4,17,0,12000,3,2, ,5
0,5,40062,505954,217,5,1,0,1,1,1,43, ,1,1,2,1,1,2,4,1,1,3,9,45,9460,1,2, ,1
0,5,40064,506008,58,3,1,0,1,1,1,27, ,6,1,2,1,1,3,4,1,1,4,16,48,20000,1,2, ,1
0,5,40087,506208,54,4,1,0,1,1,1,57, ,5,1,2,3,2,3,2,3,0,3,9,36,12900,4,1, ,6
0,5,40106,507371,1,1,1,0,1,1,1,52, ,5,1,2,1,1,2,6,1,1,3,9,50,30100,1,2, ,1
0,5,40108,501236,127,3,1,0,2,1,1,40, ,6,1,2,3,2,2,2,3,0,3,9,42,6020,4,1, ,6
0,5,40112,506321,78,2,2,0,1,1,1,28, ,5,1,2,1,1,2,4,1,2,4,12,55,8600,1,2, ,1
0,5,40121,506284,108,4,1,0,1,1,1,60, ,1,1,2,1,1,3,5,2,1,4,16,18,9000,3,2, ,5
0,5,40122,506347,100,5,1,0,1,1,1,39, ,5,1,2,1,1,2,6,2,1,4,12,40,19350,1,2, ,1
0,5,40122,506347,100,5,1,0,2,1,2,33,2,5,1,2,1,1,2,6,1,1,3,9,36,10750,1,2, ,1
0,5,40147,506265,18,2,1,0,1,1,2,48,2,2,1,2,1,1,3,4,2,1,4,17,35,12000,2,2, ,3
0,5,40153,506724,29,3,1,0,3,1,2,23,0,6,1,2,3,2,3,2,3,0,4,17,4,10000,4,1, ,6
0,5,40176,505758,136,5,1,1,1,1,1,36, ,1,1,2,2,2,3,2,3,0,4,12,56,21500,4,1, ,6
0,5,40185,506535,70,3,1,0,1,1,1,37, ,6,1,2,1,1,2,4,1,1,4,12,48,9030,1,2, ,1
0,5,40185,506535,70,3,1,0,2,1,2,35,0,5,1,2,1,1,3,4,2,1,4,12,40,9890,1,2, ,1
0,5,40186,506616,60,4,1,0,1,1,1,55, ,5,1,2,1,1,2,6,2,1,4,12,40,14000,1,2, ,1
0,5,40187,506685,26,5,1,0,1,1,1,49, ,1,1,2,3,2,3,2,1,0,3,9,56,2580,4,2, ,6
0,5,40189,506785,38,2,1,0,4,3,2,29,2,2,1,2,1,1,3,5,1,1,4,17,48,17200,1,2, ,1
0,5,40189,506785,110,5,1,0,4,1,2,26,0,2,1,2,1,1,2,6,1,1,4,12,32,9460,1,2, ,1
0,5,40190,506840,5,1,1,0,1,1,1,47, ,5,1,2,1,2,3,4,1,2,3,9,62,10320,4,1, ,6
0,5,40202,507391,125,4,1,0,1,1,1,67, ,5,1,2,3,2,2,2,3,0,3,9,12,4300,4,1, ,6
0,5,40202,507391,125,4,1,0,3,1,2,34,1,6,1,2,1,1,2,6,1,1,3,9,38,10965,1,2, ,1
0,5,40218,506350,49,1,1,0,6,1,2,26,1,1,1,2,1,1,2,6,1,1,3,11,0,10750,1,2, ,1
0,5,40220,506392,29,1,1,0,3,1,1,30, ,6,1,2,1,1,3,3,1,1,4,17,48,38700,1,2, ,1
0,5,40229,507027,50,3,1,0,3,1,1,24, ,6,1,2,1,1,3,5,1,1,4,12,45,9890,1,2, ,1
